URL,Count
"/check-uk-visa/y/ukraine/tourism",438
"/check-uk-visa/y/malaysia/transit",6
"/check-uk-visa/y/somalia/transit",1
"/check-uk-visa/y/namibia",25
"/check-uk-visa/y/british-overseas-citizen/work/longer_than_six_months",20
"/check-uk-visa/y/ukraine/family",86
"/check-uk-visa/y/british-overseas-citizen",73
"/check-uk-visa/y/uganda/transit",4
"/check-uk-visa/y/israel/work",16
"/check-uk-visa/y/dominican-republic/study/six_months_or_less",10
"/check-uk-visa/y/malawi/transit/no",2
"/check-uk-visa/y/honduras/study/longer_than_six_months",1
"/check-uk-visa/y/egypt",691
"/check-uk-visa/y/ukraine",427
"/check-uk-visa/y/ghana",693
"/check-uk-visa/y/nigeria/study/six_months_or_less",77
"/check-uk-visa/y/burma/work/six_months_or_less",5
"/check-uk-visa/y/vanuatu/work/six_months_or_less",1
"/check-uk-visa/y/comoros/tourism",3
"/check-uk-visa/y/jordan/transit",20
"/check-uk-visa/y/iran/study",29
"/check-uk-visa/y/kosovo/work",5
"/check-uk-visa/y/taiwan",156
"/check-uk-visa/y/angola/medical",5
"/check-uk-visa/y/jamaica/study/longer_than_six_months",17
"/check-uk-visa/y/moldova/work/six_months_or_less",13
"/check-uk-visa/y/guyana/school",1
"/check-uk-visa/y/british-virgin-islands/work/longer_than_six_months",7
"/check-uk-visa/y/ethiopia/work/longer_than_six_months",12
"/check-uk-visa/y/Zimbabwe/marriage",2
"/check-uk-visa/y/usa/marriageYou\u2019llneedavisatocometotheUK",1
"/check-uk-visa/y/moldova/work",10
"/check-uk-visa/y/namibia/study/longer_than_six_months",5
"/check-uk-visa/y/trinidad-and-tobago/family",3
"/check-uk-visa/y/jordan/marriage",8
"/check-uk-visa/y/hong-kong/study/longer_than_six_months",88
"/check-uk-visa/y/malaysia/school",6
"/check-uk-visa/y/azerbaijan/work/six_months_or_less",27
"/check-uk-visa/y/south-korea/family",30
"/check-uk-visa/y/moldova/tourism",54
"/check-uk-visa/y/burkina-faso/work/six_months_or_less",3
"/check-uk-visa/y/ethiopia/study/six_months_or_less",12
"/check-uk-visa/y/uzbekistan/transit/yes",7
"/check-uk-visa/y/senegal/study",8
"/check-uk-visa/y/pitcairn-island",1
"/check-uk-visa/y/ecuador/transit",9
"/check-uk-visa/y/qatar/work/six_months_or_less",16
"/check-uk-visa/y/uruguay/study/longer_than_six_months",2
"/check-uk-visa/y/afghanistan/school",9
"/check-uk-visa/y/dominica/work/longer_than_six_months",1
"/check-uk-visa/y/aruba/family",1
"/check-uk-visa/y/jordan/work/longer_than_six_months",19
"/check-uk-visa/y/haiti/work",2
"/check-uk-visa/y/venezuela/work/six_months_or_less",113
"/check-uk-visa/y/liberia/study/longer_than_six_months",1
"/check-uk-visa/y/aruba/tourism",1
"/check-uk-visa/y/usa/tourism",1651
"/check-uk-visa/y/peru/work/longer_than_six_months",12
"/check-uk-visa/y/british-dependent-territories-citizen/work/longer_than_six_months",1
"/check-uk-visa/y/congo/work/six_months_or_less",5
"/check-uk-visa/y/angola/study/longer_than_six_months",5
"/check-uk-visa/y/ecuador/medical",1
"/check-uk-visa/y/guyana",62
"/check-uk-visa/y/angola/study/six_months_or_less",21
"/check-uk-visa/y/new-zealand/marriage",12
"/check-uk-visa/y/antigua-and-barbuda/tourism",2
"/check-uk-visa/y/british-protected-person/work",5
"/check-uk-visa/yW",1
"/check-uk-visa/y/afghan/work/longer_than_six_months",1
"/check-uk-visa/y/iran/school",14
"/check-uk-visa/y/canada/medical",4
"/check-uk-visa/y/sweden",51
"/check-uk-visa/y/zambia/marriage",1
"/check-uk-visa/y/ireland",72
"/check-uk-visa/y/ukraine/study/longer_than_six_months",22
"/check-uk-visa/y/ukraine/marriage",46
"/check-uk-visa/y/uzbekistan/study/six_months_or_less",3
"/check-uk-visa/y/yemen/transit/yes",2
"/check-uk-visa/y/argentina/study",19
"/check-uk-visa/y/japan/work/six_months_or_less",106
"/check-uk-visa/y/peru/transit/yes",15
"/check-uk-visa/y/mozambique/transit",3
"/check-uk-visa/y/uganda/work/six_months_or_less",47
"/check-uk-visa/y/venzuela",1
"/check-uk-visa/y/costa-rica/work/six_months_or_less",10
"/check-uk-visa/y/st-vincent-and-the-grenadines/work",2
"/check-uk-visa/y/papua-new-guinea/work",2
"/check-uk-visa/y/bangladesh/family",98
"/check-uk-visa/y/serbia/study/longer_than_six_months",6
"/check-uk-visa/y/egypt/work/six_months_or_less",196
"/check-uk-visa/y/honduras/marriage",1
"/check-uk-visa/y/new-zealand",355
"/check-uk-visa/y/egypt/marriage",24
"/check-uk-visa/y/russia/work/six_months_or_less",356
"/check-uk-visa/y/venezuela",692
"/check-uk-visa/y/north-korea",7
"/check-uk-visa/y/ethiopia/transit/yes",3
"/check-uk-visa/y/senegal/transit/no",2
"/check-uk-visa/y/south-sudan/tourism",10
"/check-uk-visa/y/uzbekistan/study",9
"/check-uk-visa/y/zimbabwe/transit",9
"/check-uk-visa/y/macedonia/transit/yes",4
"/check-uk-visa/y/liechtenstein",3
"/check-uk-visa/y/jamaica/transit/no",15
"/check-uk-visa/y/british-virgin-islands/work",10
"/check-uk-visa/y/guatemala/family",3
"/check-uk-visa/y/nepal/transit",5
"/check-uk-visa/y/united-arab-emirates/school",2
"/check-uk-visa/y/iran/family",48
"/check-uk-visa/y/vietnam/work/longer_than_six_months",11
"/check-uk-visa/y/south-korea",265
"/check-uk-visa/y/bosnia-and-herzegovina",59
"/check-uk-visa/y/bahamas/study/longer_than_six_months",4
"/check-uk-visa/y/afghanistan/study/six_months_or_less",30
"/check-uk-visa/y/serbia/work/longer_than_six_months",22
"/check-uk-visa/y/dominican-republic",87
"/check-uk-visa/y/morocco/school",3
"/check-uk-visa/y/sao-tome-and-principe/study",1
"/check-uk-visa/y/ukraine/work",93
"/check-uk-visa/y/israel/study/six_months_or_less",12
"/check-uk-visa/y/belize/work",3
"/check-uk-visa/y/st-lucia/study/longer_than_six_months",5
"/check-uk-visa/y/turkmenistan",11
"/check-uk-visa/y/falkland-islands/work",1
"/check-uk-visa/y/barbados/study/six_months_or_less",7
"/check-uk-visa/y/fiji/family",19
"/check-uk-visa/y/venezuela/work",96
"/check-uk-visa/y/liberia",26
"/check-uk-visa/y/austria",28
"/check-uk-visa/y/poland",60
"/check-uk-visa/y/macedonia/tourism",76
"/check-uk-visa/y/bolivia/tourism",82
"/check-uk-visa/y/timor-leste/work",7
"/check-uk-visa/y/afghanistan/study/longer_than_six_months",48
"/check-uk-visa/y/guyana/transit/no",1
"/check-uk-visa/y/costa-rica/study",3
"/check-uk-visa/y/usa/return",2
"/check-uk-visa/y/jordan/work/six_months_or_less",54
"/check-uk-visa/y/malaysia/study/longer_than_six_months",77
"/check-uk-visa/y/usa/work/six_months_or_less",1004
"/check-uk-visa/y/lebanon/school",4
"/check-uk-visa/y/kyrgyzstan/study/longer_than_six_months",1
"/check-uk-visa/y/armenia/work/six_months_or_less",17
"/check-uk-visa/y/antigua-and-barbuda/work/longer_than_six_months",7
"/check-uk-visa/y/bangladesh/work/six_months_or_less",50
"/check-uk-visa/y/st-lucia/work/six_months_or_less",5
"/check-uk-visa/y/belize",17
"/check-uk-visa/y/turkey",923
"/check-uk-visa/y/mozambique/work/longer_than_six_months",1
"/check-uk-visa/y/vietnam/study/six_months_or_less",22
"/check-uk-visa/y/jamaica/marriage",38
"/check-uk-visa/y/dominican-republic/study",4
"/check-uk-visa/y/mali/family",2
"/check-uk-visa/y/liberia/medical",1
"/check-uk-visa/y/hong-kong/work",74
"/check-uk-visa/y/algeria/transit/yes",8
"/check-uk-visa/y/bahamas/family",1
"/check-uk-visa/y/australia/school",2
"/check-uk-visa/cn",1
"/check-uk-visa/y/lesotho/transit/no",1
"/check-uk-visa/y/guatemala",19
"/check-uk-visa/y/colombia/work/longer_than_six_months",29
"/check-uk-visa/y/mauritius/school",2
"/check-uk-visa/y/kazakhstan/medical",1
"/check-uk-visa/y/argentina/work",45
"/check-uk-visa/y/egypt/study/six_months_or_less",56
"/check-uk-visa/y/nigeria/work/six_months_or_less",140
"/check-uk-visa/y/congo/tourism",36
"/check-uk-visa/y/angola/family",6
"/check-uk-visa/y/montenegro/work",5
"/check-uk-visa/y/lesotho/work",4
"/check-uk-visa/y/brunei/work/longer_than_six_months",1
"/check-uk-visa/y/bangladesh/study/six_months_or_less",25
"/check-uk-visa/y/morocco/medical",2
"/check-uk-visa/y/falkland-islands/family",1
"/check-uk-visa/y/hong-kong-(british-national-overseas)/work",13
"/check-uk-visa/y/yemen/work/longer_than_six_months",4
"/check-uk-visa/y/guinea/study",1
"/check-uk-visa/y/usa/family",436
"/check-uk-visa/y/kyrgyzstan",24
"/check-uk-visa/y/switzerland",93
"/check-uk-visa/y/malawi/work/longer_than_six_months",1
"/check-uk-visa/y/ethiopia/transit/no",6
"/check-uk-visa/y/mauritius/tourism",49
"/check-uk-visa/y/st-lucia/medical",1
"/check-uk-visa/y/hong-kong/school",6
"/check-uk-visa/y/brazil/family",91
"/check-uk-visa/y/canada/school",3
"/check-uk-visa/y/gambia/study/longer_than_six_months",1
"/check-uk-visa/y/saudi-arabia/study",129
"/check-uk-visa/y/togo/family",3
"/check-uk-visa/y/grenada/tourism",10
"/check-uk-visa/y/uruguay/marriage",2
"/check-uk-visa/y/venezuela/family",38
"/check-uk-visa/y/british-overseas-citizen/school",1
"/check-uk-visa/y/united-arab-emirates",187
"/check-uk-visa/y/bermuda/family",1
"/check-uk-visa/y/micronesia/tourism",1
"/check-uk-visa/y/egypt/study/longer_than_six_months",30
"/check-uk-visa/y/brazil",333
"/check-uk-visa/y/madagascar",17
"/check-uk-visa/y/argentina/tourism",160
"/check-uk-visa/y/british-dependent-territories-citizen",29
"/check-uk-visa/y/senegal/study/longer_than_six_months",8
"/check-uk-visa/y/bolivia/work",10
"/check-uk-visa/y/costa-rica/work",9
"/check-uk-visa/y/bangladesh",452
"/check-uk-visa/y/dominican-republic/marriage",5
"/check-uk-visa/y/chile/work",29
"/check-uk-visa/y/pakistan/transit/no",52
"/check-uk-visa/y/kazakhstan/study/longer_than_six_months",19
"/check-uk-visa/y/algeria/tourism",417
"/check-uk-visa/node/25",1
"/check-uk-visa/y/tanzania/transit/no",2
"/check-uk-visa/y/laos/study",1
"/check-uk-visa/y/venezuela/transit/yes",127
"/check-uk-visa/y/sri-lanka/school",17
"/check-uk-visa/y/peru",272
"/check-uk-visa/y/italy",148
"/check-uk-visa/y/antigua-and-barbuda",5
"/check-uk-visa/y/venezuela/work/longer_than_six_months",47
"/check-uk-visa/y/iraq/work/longer_than_six_months",9
"/check-uk-visa/y/jamaica/work/six_months_or_less",33
"/check-uk-visa/y/fiji/tourism",46
"/check-uk-visa/y/uganda",142
"/check-uk-visa/y/thailand/family",116
"/check-uk-visa/y/seychelles/tourism",12
"/check-uk-visa/y/eritrea/work/longer_than_six_months",1
"/check-uk-visa/y/united-arab-emirates/medical",14
"/check-uk-visa/y/nigeria/work/longer_than_six_months",111
"/check-uk-visa/y/finland",16
"/check-uk-visa/y/mongolia/transit/no",2
"/check-uk-visa/y/georgia/study/longer_than_six_months",4
"/check-uk-visa/y/bangladesh/marriage",27
"/check-uk-visa/y/british-national-overseas",95
"/check-uk-visa/y/armenia/study/six_months_or_less",7
"/check-uk-visa/y/egypt/tourism",556
"/check-uk-visa/y/canada/work",273
"/check-uk-visa/y/dominican-republic/transit/no",1
"/check-uk-visa/y/brazil/study/longer_than_six_months",106
"/check-uk-visa/y/tanzania/school",3
"/check-uk-visa/y/slovenia",16
"/check-uk-visa/y/belarus/work/six_months_or_less",32
"/check-uk-visa/y/belarus/transit/no",4
"/check-uk-visa/y/paraguay/tourism",15
"/check-uk-visa/y/cote-d-ivoire/study/six_months_or_less",8
"/check-uk-visa/y/somalia/marriage",2
"/check-uk-visa/y/montenegro/transit",3
"/check-uk-visa/y/equatorial-guinea",6
"/check-uk-visa/y/united-arab-emirates/work/longer_than_six_months",7
"/check-uk-visa/y/eritrea/family",10
"/check-uk-visa/y/bolivia",71
"/check-uk-visa/y/egypt/transit",49
"/check-uk-visa/y/cyprus-north/study/longer_than_six_months",1
"/check-uk-visa/y/samoa/study",1
"/check-uk-visa/y/montenegro/study/longer_than_six_months",2
"/check-uk-visa/yV\u0130ZE",1
"/check-uk-visa/y/czech-republic",30
"/check-uk-visa/y/kazakhstan/work",79
"/check-uk-visa/y/venezuela/medical",1
"/check-uk-visa/y/bahamas/work/six_months_or_less",2
"/check-uk-visa/y/new-zealand/study",11
"/check-uk-visa/y/namibia/work/six_months_or_less",5
"/check-uk-visa/y/ukraine/medical",4
"/check-uk-visa/y/ecuador/work/six_months_or_less",20
"/check-uk-visa/y/tanzania",107
"/check-uk-visa/y/honduras/transit",4
"/check-uk-visa/y/bulgaria",62
"/check-uk-visa/y/iran/work/longer_than_six_months",26
"/check-uk-visa/y/madagascar/study/six_months_or_less",1
"/check-uk-visa/y/russia/tourism",1245
"/check-uk-visa/y/indonesia/tourism",417
"/check-uk-visa/y/congo/study/six_months_or_less",3
"/check-uk-visa/y/benin/transit/yes",3
"/check-uk-visa/y/cayman-islands/tourism",6
"/check-uk-visa/y/uzbekistan/work",6
"/check-uk-visa/y/iran/transit/no",32
"/check-uk-visa/y/canada/study/six_months_or_less",108
"/check-uk-visa/y/ecuador/study",10
"/check-uk-visa/y/japan/marriage",24
"/check-uk-visa/y/panama/study",3
"/check-uk-visa/y/kiribati/tourism",1
"/check-uk-visa/y/falkland-islands",1
"/check-uk-visa/y/sudan/transit",3
"/check-uk-visa/y/guinea/family",6
"/check-uk-visa/y/armenia/family",6
"/check-uk-visa/y/angola/transit/yes",3
"/check-uk-visa/y/tanzania/study/longer_than_six_months",9
"/check-uk-visa/y/solomon-islands/transit",1
"/check-uk-visa/y/ethiopia/study/longer_than_six_months",12
"/check-uk-visa/y/sudan/medical",2
"/check-uk-visa/y/hong-kong-(british-national-overseas)/work/longer_than_six_months",13
"/check-uk-visa/y/kuwait/marriage",2
"/check-uk-visa/y/congo/work",6
"/check-uk-visa/y/new-zealand/work/six_months_or_less",106
"/check-uk-visa/y/qatar/family",4
"/check-uk-visa/y/comoros/study/longer_than_six_months",1
"/check-uk-visa/y/botswana/study",7
"/check-uk-visa/y/israel/work/six_months_or_less",31
"/check-uk-visa/y/pakistan",1328
"/check-uk-visa/y/jordan",229
"/check-uk-visa/y/niger",3
"/check-uk-visa/y/lithuania",30
"/check-uk-visa/y/mexico/family",38
"/check-uk-visa/y/namibia/work",3
"/check-uk-visa/y/british-national-overseas/work/six_months_or_less",10
"/check-uk-visa/y/morocco/work/longer_than_six_months",31
"/check-uk-visa/y/afghanistan/work/six_months_or_less",29
"/check-uk-visa/y/georgia/study",8
"/print/check-uk-visa/y/south-africa/tourism",1
"/check-uk-visa/y/guinea-bissau",11
"/check-uk-visa/y/belarus/work",23
"/check-uk-visa/y/australia/marriage",69
"/check-uk-visa/y/the-occupied-palestinian-territories/transit",2
"/check-uk-visa/y/argentina/transit",6
"/check-uk-visa/y/south-sudan/study/six_months_or_less",1
"/check-uk-visa/y/peru/study",37
"/check-uk-visa/y/cuba/study",2
"/check-uk-visa/y/united-arab-emirates/work/six_months_or_less",28
"/check-uk-visa/y/sierra-leone/family",13
"/check-uk-visa/y/united-arab-emirates/transit",4
"/check-uk-visa/y/kazakhstan/transit/yes",12
"/check-uk-visa/y/china/transit",229
"/check-uk-visa/y/oman/transit/no",3
"/check-uk-visa/y/guyana/marriage",2
"/check-uk-visa/y/liberia/transit",2
"/check-uk-visa/y/kenya",412
"/check-uk-visa/y/sri-lanka/family",61
"/check-uk-visa/y/colombia/work/six_months_or_less",123
"/check-uk-visa/y/djibouti/tourism",2
"/check-uk-visa/y/tunisia/study/six_months_or_less",17
"/check-uk-visa/y/el-salvador/work/longer_than_six_months",4
"/check-uk-visa/y/guinea-bissau/family",3
"/check-uk-visa/y/costa-rica/study/six_months_or_less",4
"/check-uk-visa/v/china",10
"/check-uk-visa/y/sierra-leone/marriage",4
"/check-uk-visa/y/paraguay/work/longer_than_six_months",3
"/check-uk-visa/y/dominica/work",1
"/check-uk-visa/usa",2
"/check-uk-visa/y/ethiopia/family",13
"/check-uk-visa/y/azerbaijan/family",6
"/check-uk-visa/y/macao/marriage",1
"/check-uk-visa/y/togo/study/six_months_or_less",4
"/check-uk-visa/y/montenegro/work/six_months_or_less",9
"/check-uk-visa/y/libya/study/six_months_or_less",25
"/check-uk-visa/y/ghana/school",7
"/check-uk-visa/y/sierra-leone/transit",1
"/check-uk-visa/y/bosnia-and-herzegovina/study",7
"/check-uk-visa/y/equatorial-guinea/tourism",3
"/check-uk-visa/y/turkey/family",58
"/check-uk-visa/y/georgia/study/six_months_or_less",7
"/check-uk-visa/y/tunisia/tourism",126
"/check-uk-visa/y/solomon-islands/work/longer_than_six_months",1
"/check-uk-visa/y/uganda/study/six_months_or_less",14
"/check-uk-visa/y/st-vincent-and-the-grenadines/family",2
"/check-uk-visa/y/burma/study/longer_than_six_months",1
"/check-uk-visa/y/british-virgin-islands/transit",1
"/check-uk-visa/y/cambodia/family",2
"/check-uk-visa/y/malaysia/marriage",18
"/check-uk-visa/y/st-kitts-and-nevis/marriage",1
"/check-uk-visa/y/zambia/study",11
"/check-uk-visa/y/ghana/tourism",587
"/check-uk-visa/y/guinea-bissau/work/longer_than_six_months",1
"/check-uk-visa/y/uzbekistan/tourism",35
"/check-uk-visa/y/chile/study",37
"/check-uk-visa/y/singapore/family",34
"/check-uk-visa/y/belize/work/longer_than_six_months",3
"/check-uk-visa/y/mexico/study",59
"/check-uk-visa/y/ghana/transit/yes",39
"/check-uk-visa/y/monaco/tourism",2
"/check-uk-visa/y/guinea-bissau/work/six_months_or_less",1
"/check-uk-visa/y/cuba/work/six_months_or_less",5
"/check-uk-visa/y/st-lucia/work",4
"/check-uk-visa/y/timor-leste",10
"/check-uk-visa/y/tunisia/transit/yes",2
"/check-uk-visa/y/tanzania/family",14
"/check-uk-visa/y/zimbabwe/study/longer_than_six_months",18
"/check-uk-visa/y/gabon/tourism",8
"/check-uk-visa/y/macao/tourism",15
"/check-uk-visa/y/mozambique/transit/no",1
"/check-uk-visa/y/sierra-leone/school",1
"/check-uk-visa/y/benin/work/longer_than_six_months",1
"/check-uk-visa/y/singapore",174
"/check-uk-visa/y/iran/transit/r",2
"/check-uk-visa/y/afghanistan/marriage",18
"/check-uk-visa/y/bahrain/transit/no",1
"/check-uk-visa/y/malawi",58
"/check-uk-visa/y/brunei/work",2
"/check-uk-visa/y/british-national-overseas/study",20
"/check-uk-visa/y/mauritius/work/longer_than_six_months",13
"/check-uk-visa/y/zimbabwe/work/six_months_or_less",29
"/check-uk-visa/y/bosnia-and-herzegovina/study/six_months_or_less",14
"/check-uk-visa/y/sudan/transit/yes",2
"/check-uk-visa/y/singapore/study",41
"/check-uk-visa/y/oman/study/six_months_or_less",47
"/check-uk-visa/y/kyrgyzstan/work",7
"/check-uk-visa/y/brazil/work",94
"/check-uk-visa/y/taiwan/study/longer_than_six_months",42
"/check-uk-visa/y/china/transit/yes",199
"/check-uk-visa/y/ghana/marriage",27
"/check-uk-visa/y/democratic-republic-of-congo/study",2
"/check-uk-visa/y/serbia/transit",7
"/check-uk-visa/y/timor-leste/work/six_months_or_less",5
"/check-uk-visa/y/kosovo/tourism",47
"/check-uk-visa/y/georgia/tourism",45
"/check-uk-visa/y/iraq/work/six_months_or_less",62
"/check-uk-visa/y/mexico/medical",1
"/check-uk-visa/y/singapore/study/six_months_or_less",39
"/check-uk-visa/y/zambia/tourism",65
"/check-uk-visa/y/germany",149
"/check-uk-visa/y/canada/marriage",61
"/check-uk-visa/y/sierra-leone/transit/yes",4
"/check-uk-visa/y/australia/study/six_months_or_less",130
"/check-uk-visa/y/mali/work",1
"/check-uk-visa/y/somalia/work/six_months_or_less",2
"/check-uk-visa/y/turks-and-caicos-islands/work",2
"/check-uk-visa/y/zimbabwe/work",46
"/check-uk-visa/y/nigeria/study/longer_than_six_months",156
"/check-uk-visa/y/uganda/school",3
"/check-uk-visa/y/nepal",152
"/check-uk-visa/y/kenya/study/six_months_or_less",17
"/check-uk-visa/y/rwanda/tourism",20
"/check-uk-visa/y/panama/marriage",1
"/check-uk-visa/y/jamaica/study",20
"/check-uk-visa/y/guyana/work/longer_than_six_months",2
"/check-uk-visa/y/norway",75
"/check-uk-visa/y/ukraine/work/longer_than_six_months",91
"/check-uk-visa/y/british-dependent-territories-citizen/marriage",4
"/check-uk-visa/y/mongolia/transit",1
"/check-uk-visa/y/malta",15
"/check-uk-visa/y/new-zealand/study/six_months_or_less",17
"/check-uk-visa/y/mexico/tourism",222
"/check-uk-visa/y/niger/tourism",4
"/check-uk-visa/y/saudi-arabia/family",12
"/check-uk-visa/y/mali/marriage",1
"/check-uk-visa/y/trinidad-and-tobago/tourism",50
"/check-uk-visa/y/saudi-arabia/study/six_months_or_less",122
"/check-uk-visa/y/qatar/study",14
"/check-uk-visa/turkey",2
"/check-uk-visa/y/turkey/tourism",728
"/check-uk-visa/y/afghanistan/family",59
"/check-uk-visa/y/democratic-republic-of-congo",74
"/check-uk-visa/y/nicaragua/family",1
"/check-uk-visa/y/philippines/study/longer_than_six_months",21
"/check-uk-visa/y/belize/transit",2
"/check-uk-visa/y/bangladesh/transit/no",8
"/print/check-uk-visa/y/turkey/transit/yes",1
"/check-uk-visa/y/guatemala/transit",1
"/check-uk-visa/y/algeria/study",35
"/check-uk-visa/y/dominican-republic/transit/yes",4
"/check-uk-visa/y/indonesia/school",11
"/check-uk-visa/y/syria/work/longer_than_six_months",15
"/check-uk-visa/y/senegal/work/longer_than_six_months",4
"/check-uk-visa/y/ghana/work/longer_than_six_months",44
"/check-uk-visa/y/senegal/marriage",7
"/check-uk-visa/y/hong-kong/study/six_months_or_less",61
"/check-uk-visa/y/british-overseas-citizen/study/longer_than_six_months",20
"/check-uk-visa/y/australia/work/longer_than_six_months",750
"/check-uk-visa/y/guyana/work/six_months_or_less",2
"/check-uk-visa/y/liberia/transit/no",3
"/check-uk-visa/y/kosovo/work/longer_than_six_months",8
"/check-uk-visa/y/turkmenistan/work",2
"/check-uk-visa/y/british-national-overseas/study/six_months_or_less",4
"/check-uk-visa/y/british-protected-person",31
"/check-uk-visa/y/benin/work",1
"/check-uk-visa/y/papua-new-guinea/study/six_months_or_less",1
"/check-uk-visa/y/democratic-republic-of-congo/work/longer_than_six_months",1
"/check-uk-visa/y/hong-kong-(british-national-overseas)/marriage",4
"/check-uk-visa/y/vietnam/work",45
"/check-uk-visa/y/australia/study/longer_than_six_months",80
"/check-uk-visa/y/kenya/marriage",19
"/check-uk-visa/y/chad/work/six_months_or_less",1
"/check-uk-visa/y/chile/school",2
"/check-uk-visa/y/thailand/transit/yes",80
"/check-uk-visa/y/guinea/study/longer_than_six_months",1
"/check-uk-visa/y/pakistan/tourisgoom",1
"/check-uk-visa/y/qatar/work/longer_than_six_months",1
"/check-uk-visa/y/cape-verde/work/six_months_or_less",1
"/check-uk-visa/y/morocco/transit",10
"/check-uk-visa/y/british-dependent-territories-citizen/work/six_months_or_less",3
"/check-uk-visa/y/albania/study/six_months_or_less",18
"/check-uk-visa/y/nepal/work",21
"/check-uk-visa/y/laos/work/longer_than_six_months",1
"/check-uk-visa/y/iran/transit/yes",12
"/check-uk-visa/y/togo/work/longer_than_six_months",1
"/check-uk-visa/y/estonia",20
"/check-uk-visa/y/iraq",197
"/check-uk-visa/y/iran",326
"/check-uk-visa/y/british-national-overseas/marriage",8
"/check-uk-visa/y/lebanon/medical",3
"/check-uk-visa/y/british-national-overseas/study/longer_than_six_months",22
"/check-uk-visa/y/india/study/six_months_or_less",183
"/check-uk-visa/y/costa-rica/tourism",38
"/check-uk-visa/y/sri-lanka/work/longer_than_six_months",48
"/check-uk-visa/y/brunei/study",1
"/check-uk-visa/y/palau/tourism",1
"/check-uk-visa/y/british-overseas-citizen/work/six_months_or_less",5
"/check-uk-visa/y/grenada/study/longer_than_six_months",2
"/check-uk-visa/y/mexico/work/six_months_or_less",99
"/check-uk-visa/y/yemen/work/six_months_or_less",10
"/check-uk-visa/y/jordan/transit/no",28
"/check-uk-visa/y/macedonia",70
"/check-uk-visa/y/st-lucia/study",2
"/check-uk-visa/y/benin/tourism",17
"/check-uk-visa/y/brazil/marriage",48
"/check-uk-visa/y/taiwan/work",48
"/check-uk-visa/y/bahrain/study/six_months_or_less",9
"/check-uk-visa/y/peru/transit",25
"/check-uk-visa/y/yemen/study",5
"/check-uk-visa/y/paraguay",14
"/check-uk-visa/y/barbados/transit",1
"/check-uk-visa/y/south-africa/tourism",2198
"/check-uk-visa/y/georgia/transit/yes",4
"/check-uk-visa/y/comoros/work",3
"/check-uk-visa/y/mauritius/study/longer_than_six_months",6
"/check-uk-visa/y/cote-d-ivoire",75
"/check-uk-visa/y/cyprus-north/study",1
"/check-uk-visa/y/kuwait/work/longer_than_six_months",3
"/check-uk-visa/y/macedonia/family",7
"/check-uk-visa/y/georgia/work/longer_than_six_months",3
"/check-uk-visa/y/benin/family",1
"/check-uk-visa/y/namibia/tourism",25
"/check-uk-visa/y/saudi-arabia/medical",5
"/check-uk-visa/y/south-africa/marriage",48
"/check-uk-visa/y/south-africa/study/longer_than_six_months",40
"/check-uk-visa/y/gambia/work",1
"/check-uk-visa/y/hong-kong/work/longer_than_six_months",66
"/check-uk-visa/y/trinidad-and-tobago/study/longer_than_six_months",12
"/check-uk-visa/y/israel/study/longer_than_six_months",5
"/check-uk-visa/y/algeria/family",59
"/check-uk-visa/y/brazil/work/six_months_or_less",108
"/print/check-uk-visa/y/iraq/transit/no",1
"/check-uk-visa/y/st-kitts-and-nevis/study",6
"/check-uk-visa/y/montenegro/transit/yes",1
"/check-uk-visa/y/saudi-arabia/marriage",5
"/check-uk-visa/y/bolivia/transit",4
"/check-uk-visa/y/fiji/transit",5
"/check-uk-visa/y/barbados",43
"/check-uk-visa/y/turkey/transit/no",50
"/check-uk-visa/y/barbados/work",14
"/check-uk-visa/y/guinea-bissau/study",1
"/check-uk-visa/y/united-arab-emirates/study",13
"/check-uk-visa/y/thailand/work",106
"/check-uk-visa/y/nauru/tourism",3
"/check-uk-visa/y/gabon/work",3
"/check-uk-visa/y/bermuda/work",5
"/check-uk-visa/y/iran/study/longer_than_six_months",34
"/check-uk-visa/y/australia/tourism",973
"/check-uk-visa/y/samoa/family",3
"/check-uk-visa/y/hong-kong",253
"/check-uk-visa/y/kuwait/transit/no",2
"/check-uk-visa/y/gambia/work/longer_than_six_months",3
"/check-uk-visa/y/india/work/longer_than_six_months",1034
"/check-uk-visa/y/peru/study/six_months_or_less",32
"/check-uk-visa/y/kuwait/transit",5
"/check-uk-visa/y/egypt/transit/yes",57
"/check-uk-visa/y/cayman-islands/study",1
"/check-uk-visa/y/taiwan/work/longer_than_six_months",36
"/check-uk-visa/y/djibouti/work/six_months_or_less",1
"/check-uk-visa/y/belarus/study",16
"/check-uk-visa/y/uganda/study",23
"/check-uk-visa/y/bahrain/transit",5
"/check-uk-visa/y/bermuda/marriage",1
"/check-uk-visa/y/afghanistan/transit",14
"/check-uk-visa/y/kuwait/medical",28
"/check-uk-visa/y/grenada",10
"/check-uk-visa/y/thailand/tourism",860
"/check-uk-visa/y/comoros/study",6
"/check-uk-visa/y/rwanda/marriage",1
"/check-uk-visa/y/eritrea/work",1
"/check-uk-visa/y/taiwan/transit",2
"/check-uk-visa/y/tanzania/work/six_months_or_less",18
"/check-uk-visa/y/libya/marriage",4
"/check-uk-visa/y/mongolia/marriage",1
"/check-uk-visa/y/panama/work/longer_than_six_months",1
"/check-uk-visa/y/thailand/study",66
"/check-uk-visa/y/vietnam/study/longer_than_six_months",19
"/check-uk-visa/y/montenegro",19
